2017-07-21 15:55:09,9,"b'RT @PSheppardTV: ""The effort to investigate the investigators is another sign of a looming showdown between Mr. Trump and Mr.... https://t.\xe2\x80\xa6'"
2017-07-21 15:55:08,1278,"b'RT @nytimes: \xe2\x80\x9cI can\xe2\x80\x99t even remember why I opposed it. ... Everybody needs some sort of health insurance."" https://t.co/LYqc6PhJCk'"
2017-07-21 15:55:07,0,b'Massage can create benefits on a cellular level with increases in oxytocin and decreases in cortisol\xe2\x80\xa6 https://t.co/oVbqncMbVl'
2017-07-21 15:55:07,1,"b'RT @SaulWilliams: Keeping abreast of all the disheartening bullshit...\n\nRight-Wing Italian Youth, a Mission to Disrupt Migration \xf0\x9f\x91\x80#blm http\xe2\x80\xa6'"
2017-07-21 15:55:07,3789,"b'RT @NormEisen: Be VERY careful Mr. Pres., ""investigating the investigators"" can be obstruction. See US v. Baca (C.D. Cal 2017) https://t.co\xe2\x80\xa6'"
2017-07-21 15:55:07,2,"b""RT @emmagf: .@NYTnickc's latest story took him to the tunnels under Hudson Yards that could one day carry trains from NJ. https://t.co/lXQa\xe2\x80\xa6"""
2017-07-21 15:55:07,0,"b'Very early days, but data science and AI are working their way into the world of travel agents: https://t.co/DgxQ93oUP0'"
2017-07-21 15:55:06,49,b'RT @annehelen: Criminalization of parenting choices of poor Black and Hispanic women: Jane Crow.  A must-read piece: \n\nhttps://t.co/vsU5nMQ\xe2\x80\xa6'
2017-07-21 15:55:06,50,b'RT @nytimesworld: Salvador Dal\xc3\xad\xe2\x80\x99s remains were exhumed in paternity suit 28 years after his death -- his mustache was still intact https://\xe2\x80\xa6'
2017-07-21 15:55:06,1,"b'RT @SolarFred: Why fight solar power? @Sunrun\'s @LynnJurich responds to NY Times article on ""dimming"" of rooftop solar programs: https://t.\xe2\x80\xa6'"
2017-07-21 15:55:06,9,"b'RT @Mario69MA69: Chester Bennington, Linkin Park Singer, Is Dead at 41 https://t.co/fxSYKXwS0F   REST IN PEACE MY FRIEND. YOU WILL BE MISSE\xe2\x80\xa6'"
2017-07-21 15:55:06,52,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:06,335,"b'RT @nytimes: Opinion: ""Republicans offer nothing but negativity, detachment, absence and an ax"" https://t.co/gXR0RLWZsG'"
2017-07-21 15:55:05,0,"b'""So what can we learn from all of this so far? How not to conduct a [basic income] trial of this kind.""  https://t.co/XHdNzPDm6C'"
2017-07-21 15:55:05,0,b'Preparing for the Jump to a New Operating System - New York Times https://t.co/3vSxzVI7YZ'
2017-07-21 15:55:05,55,"b'RT @MiaFarrow: Rex Tillerson, now Secretary of State, led Exxon to violate sanctions on Russia https://t.co/95HD9yOZvj'"
2017-07-21 15:55:04,1,b'RT @MyVoleo: Advantage of an #investmentclub: you SPLIT the trading fee. @nytimes discusses fund rates &amp; costs investors incur https://t.co\xe2\x80\xa6'
2017-07-21 15:55:04,698,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:04,0,b'.@nytimes follows an immigration enforcement team for a day as it navigated the streets and politics of California: https://t.co/6Cu3f9c1cY'
2017-07-21 15:55:04,8408,"b""RT @tribelaw: Threatening to fire Mueller if M looks into Junior's or Kushner's finances is a dead giveaway that the jig is up: https://t.c\xe2\x80\xa6"""
2017-07-21 15:55:03,263,b'RT @BraddJaffy: Obama admin. fined Harley-Davidson $15 million for polluting. Trump admin. just knocked $3 million off the bill. https://t.\xe2\x80\xa6'
2017-07-21 15:55:03,142,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:55:03,0,b'It is never too late to benefit from exercise. (From the archives) https://t.co/N89a4kREa0 https://t.co/nIdKLfVwcL'
2017-07-21 15:55:03,0,"b'The Lawyer, the Addict - https://t.co/nxs1VOUzPS https://t.co/SvvPmtCOwy'"
2017-07-21 15:55:02,0,b'Fun read here. https://t.co/jrmOR2eze2'
2017-07-21 15:55:02,0,b'@nytfood is really out here tryna destroy my diet: Fried Chicken Biscuits With Hot Honey Butter https://t.co/Qgmn7p7w8c #whattocookthiswknd'
2017-07-21 15:55:01,52,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:01,126,"b'RT @nytimes: Minneapolis authorities called it ""unacceptable"" that officers\xe2\x80\x99 body cameras were not on during a fatal shooting https://t.co/\xe2\x80\xa6'"
2017-07-21 15:55:01,0,b'For when you cannot find a match to burn a pile of money... https://t.co/nJ0m8D1G1M'
2017-07-21 15:55:01,0,b'At Least 2 Palestinians Are Killed Amid Jerusalem Protests https://t.co/MT8FH0dp8S'
2017-07-21 15:55:01,7,"b'RT @trugloree: Big German Bank, Key to Trump\xe2\x80\x99s Finances, Faces New Scrutiny - The New York Times @realDonaldTrump @GOP #Resist  https://t.c\xe2\x80\xa6'"
2017-07-21 15:54:59,1,"b'RT @MagdalenaMateja: In Poland, an Assault on the Courts Provokes Outrage https://t.co/H7QVWFUkFy'"
2017-07-21 15:54:58,142,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:54:57,0,"b'A breathable, wearable #sensor that monitors vital signals without irritating skin. It looks like a henna tattoo. https://t.co/aTcEsP4Vq5'"
2017-07-21 15:54:56,14,b'RT @nytimesbooks: 10 new books recommended by critics and editors at The New York Times https://t.co/nVS4rfLGb0'
2017-07-21 15:54:56,5,b'RT @DrSarahWakeman: Foster Care as Punishment: The New Reality of \xe2\x80\x98Jane Crow\xe2\x80\x99 https://t.co/B4IJ1cvzvx'
